Function,Generated,Ground Truth
"def check_map(infile, disable_primer_check, barcode_type='golay_12', added_demultiplex_field=None, has_barcodes=True): 
    if (barcode_type == 'variable_length'): 
      var_len_barcodes = True 
   else: 
      var_len_barcodes = False 
   if (barcode_type == '0'): 
      has_barcodes = False 
   (hds, mapping_data, run_description, errors, warnings) = process_id_map(infile, has_barcodes=has_barcodes, disable_primer_check=disable_primer_check, added_demultiplex_field=added_demultiplex_field, variable_len_barcodes=var_len_barcodes) 
   if errors: 
      raise ValueError((('Errors   were   found   with   mapping   file,   ' + 'please   run   validate_mapping_file.py   to   ') + 'identify   problems.')) 
   id_map = {} 
   for curr_data in mapping_data: 
      id_map[curr_data[0]] = {} 
   for header in range(len(hds)): 
      for curr_data in mapping_data: 
         id_map[curr_data[0]][hds[header]] = curr_data[header] 
   barcode_to_sample_id = {} 
   primer_seqs_lens = {} 
   all_primers = {} 
   for (sample_id, sample) in id_map.items(): 
      if added_demultiplex_field: 
         barcode_to_sample_id[((sample['BarcodeSequence'].upper() + ',') + sample[added_demultiplex_field])] = sample_id 
      else: 
         barcode_to_sample_id[sample['BarcodeSequence'].upper()] = sample_id 
      if (not disable_primer_check): 
         raw_primers = sample['LinkerPrimerSequence'].upper().split(',') 
         if (len(raw_primers[0].strip()) == 0): 
            raise ValueError(('No   primers   detected,   please   use   the   ' + '-p   parameter   to   disable   primer   detection.')) 
         expanded_primers = expand_degeneracies(raw_primers) 
         curr_bc_primers = {} 
         for primer in expanded_primers: 
            curr_bc_primers[primer] = len(primer) 
            all_primers[primer] = len(primer) 
         primer_seqs_lens[sample['BarcodeSequence']] = curr_bc_primers 
   return (hds, id_map, barcode_to_sample_id, warnings, errors, primer_seqs_lens, all_primers)"," 'Checks the mapping file and returns the header names, 
 the mapping data, the run description, warnings, errors, 
 the barcode to sample id mapping, and the primer sequence 
 lengths.'","'Check mapping file and extract list of valid barcodes, primers'"
"def upload_template_and_reload(name): 
    template = get_templates()[name] 
   local_path = template[u'local_path'] 
   if (not os.path.exists(local_path)): 
      project_root = os.path.dirname(os.path.abspath(__file__)) 
      local_path = os.path.join(project_root, local_path) 
   remote_path = template[u'remote_path'] 
   reload_command = template.get(u'reload_command') 
   owner = template.get(u'owner') 
   mode = template.get(u'mode') 
   remote_data = u'' 
   if exists(remote_path): 
      with hide(u'stdout'): 
         remote_data = sudo((u'cat   %s' % remote_path), show=False) 
   with open(local_path, u'r') as f: 
      local_data = f.read() 
      local_data = re.sub(u'%(?!\\(\\w+\\)s)', u'%%', local_data) 
      if (u'%(db_pass)s' in local_data): 
         env.db_pass = db_pass() 
      local_data %= env 
   clean = (lambda s: s.replace(u'\n', u'').replace(u'\r', u'').strip()) 
   if (clean(remote_data) == clean(local_data)): 
      return 
   upload_template(local_path, remote_path, env, use_sudo=True, backup=False) 
   if owner: 
      sudo((u'chown   %s   %s' % (owner, remote_path))) 
   if mode: 
      sudo((u'chmod   %s   %s' % (mode, remote_path))) 
   if reload_command: 
      sudo(reload_command)"," 'Upload the template and reload the template. 
 If the template is already uploaded, the template will not be uploaded again.'","'Uploads a template only if it has changed, and if so, reload the 
 related service.'"
"@pytest.mark.parametrize('confcutdir,passed,error', [('.', 2, 0), ('src', 1, 1), (None, 1, 1)]) 
 def test_search_conftest_up_to_inifile(testdir, confcutdir, passed, error): 
    root = testdir.tmpdir 
   src = root.join('src').ensure(dir=1) 
   src.join('pytest.ini').write('[pytest]') 
   src.join('conftest.py').write(_pytest._code.Source('\n                        import   pytest\n                        @pytest.fixture\n                        def   fix1():   pass\n            ')) 
   src.join('test_foo.py').write(_pytest._code.Source('\n                        def   test_1(fix1):\n                                    pass\n                        def   test_2(out_of_reach):\n                                    pass\n            ')) 
   root.join('conftest.py').write(_pytest._code.Source('\n                        import   pytest\n                        @pytest.fixture\n                        def   out_of_reach():   pass\n            ')) 
   args = [str(src)] 
   if confcutdir: 
      args = [('--confcutdir=%s' % root.join(confcutdir))] 
   result = testdir.runpytest(*args) 
   match = '' 
   if passed: 
      match += ('*%d   passed*' % passed) 
   if error: 
      match += ('*%d   error*' % error) 
   result.stdout.fnmatch_lines(match)", 'Test that the conftest.py file is searched up to the inifile',"'Test that conftest files are detected only up to a ini file, unless 
 an explicit --confcutdir option is given.'"
"def is_valid_number_for_region(numobj, region_code): 
    country_code = numobj.country_code 
   if (region_code is None): 
      return False 
   metadata = PhoneMetadata.metadata_for_region_or_calling_code(country_code, region_code.upper()) 
   if ((metadata is None) or ((region_code != REGION_CODE_FOR_NON_GEO_ENTITY) and (country_code != country_code_for_valid_region(region_code)))): 
      return False 
   nsn = national_significant_number(numobj) 
   return (_number_type_helper(nsn, metadata) != PhoneNumberType.UNKNOWN)"," 'Returns True if the number is valid for the given region, False otherwise. 
 :param numobj: a PhoneNumber object 
 :param region_code: a region code 
 :return: True if the number is valid for the given region, False otherwise'","'Tests whether a phone number is valid for a certain region. 
 Note this doesn\'t verify the number is actually in use, which is 
 impossible to tell by just looking at a number itself. If the country 
 calling code is not the same as the country calling code for the region, 
 this immediately exits with false. After this, the specific number pattern 
 rules for the region are examined. This is useful for determining for 
 example whether a particular number is valid for Canada, rather than just 
 a valid NANPA number. 
 Warning: In most cases, you want to use is_valid_number instead. For 
 example, this method will mark numbers from British Crown dependencies 
 such as the Isle of Man as invalid for the region ""GB"" (United Kingdom), 
 since it has its own region code, ""IM"", which may be undesirable. 
 Arguments: 
 numobj -- The phone number object that we want to validate. 
 region_code -- The region that we want to validate the phone number for. 
 Returns a boolean that indicates whether the number is of a valid pattern.'"
"def test_elemwise_collapse2(): 
    shape = (4, 5, 9) 
   a = cuda_ndarray.CudaNdarray(theano._asarray(numpy.random.rand(*shape), dtype='float32')) 
   a = theano._asarray(numpy.random.rand(*shape), dtype='float32') 
   a2 = tcn.shared_constructor(a, 'a') 
   a3 = a2.dimshuffle(0, 'x', 1, 2) 
   b = tcn.CudaNdarrayType((False, False, False, False))() 
   c = (a3 + b) 
   f = pfunc([b], [c], mode=mode_with_gpu) 
   v = theano._asarray(numpy.random.rand(shape[0], 5, *shape[1:]), dtype='float32') 
   v = cuda_ndarray.CudaNdarray(v) 
   out = f(v)[0] 
   assert numpy.allclose(out, (a.reshape(shape[0], 1, *shape[1:]) + v))", 'Test elemwise collapse for 2D tensors','Test when only one inputs have one broadcastable dimension'
"def is_lyrics(text, artist=None): 
    if (not text): 
      return False 
   badTriggersOcc = [] 
   nbLines = text.count('\n') 
   if (nbLines <= 1): 
      log.debug(u""Ignoring   too   short   lyrics   '{0}'"".format(text)) 
      return False 
   elif (nbLines < 5): 
      badTriggersOcc.append('too_short') 
   else: 
      text = remove_credits(text) 
   badTriggers = ['lyrics', 'copyright', 'property', 'links'] 
   if artist: 
      badTriggersOcc += [artist] 
   for item in badTriggers: 
      badTriggersOcc += ([item] * len(re.findall(('\\W%s\\W' % item), text, re.I))) 
   if badTriggersOcc: 
      log.debug(u'Bad   triggers   detected:   {0}'.format(badTriggersOcc)) 
   return (len(badTriggersOcc) < 2)"," 'Check if the text is a song lyrics. 
 :param text: text to check 
 :type text: str 
 :param artist: artist name to check 
 :type artist: str 
 :return: True if it is a song lyrics, False otherwise'",'Determine whether the text seems to be valid lyrics.'
"def _as_meg_type_evoked(evoked, ch_type='grad', mode='fast'): 
    evoked = evoked.copy() 
   if (ch_type not in ['mag', 'grad']): 
      raise ValueError(('to_type   must   be   ""mag""   or   ""grad"",   not   ""%s""' % ch_type)) 
   pick_from = pick_types(evoked.info, meg=True, eeg=False, ref_meg=False) 
   pick_to = pick_types(evoked.info, meg=ch_type, eeg=False, ref_meg=False) 
   if (len(pick_to) == 0): 
      raise ValueError('No   channels   matching   the   destination   channel   type   found   in   info.   Please   pass   an   evoked   containingboth   the   original   and   destination   channels.   Only   the   locations   of   the   destination   channels   will   be   used   for   interpolation.') 
   info_from = pick_info(evoked.info, pick_from) 
   info_to = pick_info(evoked.info, pick_to) 
   mapping = _map_meg_channels(info_from, info_to, mode=mode) 
   data = np.dot(mapping, evoked.data[pick_from]) 
   evoked.pick_types(meg=ch_type, eeg=False, ref_meg=False) 
   evoked.data = data 
   for ch in evoked.info['chs']: 
      ch['ch_name'] += '_virtual' 
   evoked.info._update_redundant() 
   evoked.info._check_consistency() 
   return evoked"," 'Convert an evoked to the specified channel type. 
 This function takes an evoked with a specified channel type (e.g. ""mag"" or ""grad"") 
 and converts it to the specified channel type. 
 Parameters 
 evoked : Evoked 
 The evoked to be converted. 
 ch_type : str 
 The channel type to convert to (e.g. ""mag"" or ""grad""). 
 mode : str 
 The interpolation mode (e.g. ""nearest"", ""linear"", ""spline""). 
 Returns 
 evoked : Evoked 
 The evoked converted to the specified channel type. 
 Notes 
 This function is used to convert an evoked with the specified channel type to the 
 specified channel type. 
 Examples 
 >>> from nipype.interfaces.io.nib import get_data 
 >>> from nipype.interfaces.io.fsl import read_fsl 
 >>> data = get_data(""fsl/data/sample.nii.gz"") 
 >>> data = read_fsl(data) 
 >>> evoked = _as_meg","'Compute virtual evoked using interpolated fields in mag/grad channels. 
 Parameters 
 evoked : instance of mne.Evoked 
 The evoked object. 
 ch_type : str 
 The destination channel type. It can be \'mag\' or \'grad\'. 
 mode : str 
 Either `\'accurate\'` or `\'fast\'`, determines the quality of the 
 Legendre polynomial expansion used. `\'fast\'` should be sufficient 
 for most applications. 
 Returns 
 evoked : instance of mne.Evoked 
 The transformed evoked object containing only virtual channels.'"
"def getFunctionsWithStringByFileNames(fileNames, searchString): 
    functions = [] 
   for fileName in fileNames: 
      functions += getFunctionsWithStringByFileName(fileName, searchString) 
   functions.sort() 
   return functions"," 'Get all functions with searchString in the files with fileNames. 
 :param fileNames: list of file names 
 :param searchString: search string 
 :return: list of functions'",'Get the functions with the search string in the files.'
"def libvlc_video_get_title_description(p_mi): 
    f = (_Cfunctions.get('libvlc_video_get_title_description', None) or _Cfunction('libvlc_video_get_title_description', ((1,),), None, ctypes.POINTER(TrackDescription), MediaPlayer)) 
   return f(p_mi)"," 'Get the title description for a media. 
 This function is only available for media with a title description. 
 @param p_mi: the media player. 
 @return: the title description or None if there is none.'","'Get the description of available titles. 
 @param p_mi: the media player. 
 @return: list containing description of available titles.'"
"@validator 
 def domain(value): 
    return pattern.match(value)"," 'Validate the domain. 
 :param value: the domain 
 :type value: str 
 :returns: a tuple with the matched pattern and the arguments 
 :rtype: tuple'","'Return whether or not given value is a valid domain. 
 If the value is valid domain name this function returns ``True``, otherwise 
 :class:`~validators.utils.ValidationFailure`. 
 Examples:: 
 >>> domain(\'example.com\') 
 True 
 >>> domain(\'example.com/\') 
 ValidationFailure(func=domain, ...) 
 Supports IDN domains as well:: 
 >>> domain(\'xn----gtbspbbmkef.xn--p1ai\') 
 True 
 .. versionadded:: 0.9 
 .. versionchanged:: 0.10 
 Added support for internationalized domain name (IDN) validation. 
 :param value: domain string to validate'"
"@login_required 
 @ensure_csrf_cookie 
 @require_http_methods(('GET', 'POST', 'PUT')) 
 @expect_json 
 def advanced_settings_handler(request, course_key_string): 
    course_key = CourseKey.from_string(course_key_string) 
   with modulestore().bulk_operations(course_key): 
      course_module = get_course_and_check_access(course_key, request.user) 
      if (('text/html' in request.META.get('HTTP_ACCEPT', '')) and (request.method == 'GET')): 
         return render_to_response('settings_advanced.html', {'context_course': course_module, 'advanced_dict': CourseMetadata.fetch(course_module), 'advanced_settings_url': reverse_course_url('advanced_settings_handler', course_key)}) 
      elif ('application/json' in request.META.get('HTTP_ACCEPT', '')): 
         if (request.method == 'GET'): 
            return JsonResponse(CourseMetadata.fetch(course_module)) 
         else: 
            try: 
               (is_valid, errors, updated_data) = CourseMetadata.validate_and_update_from_json(course_module, request.json, user=request.user) 
               if is_valid: 
                  try: 
                     _refresh_course_tabs(request, course_module) 
                  except InvalidTabsException as err: 
                     log.exception(err.message) 
                     response_message = [{'message': _('An   error   occurred   while   trying   to   save   your   tabs'), 'model': {'display_name': _('Tabs   Exception')}}] 
                     return JsonResponseBadRequest(response_message) 
                  modulestore().update_item(course_module, request.user.id) 
                  return JsonResponse(updated_data) 
               else: 
                  return JsonResponseBadRequest(errors) 
            except (TypeError, ValueError, InvalidTabsException) as err: 
               return HttpResponseBadRequest(django.utils.html.escape(err.message), content_type='text/plain')","'.advanced_settings_handler(request, course_key_string): 
 Handles advanced settings for a course. 
 This endpoint allows the user to update the advanced settings for a course. 
 Arguments: 
 request (Request): The request to handle. 
 course_key_string (str): The string representation of the course key. 
 Returns: 
 JsonResponse: A JSON response. 
 Raises: 
 Http404: If the course cannot be found. 
 Http400: If the request is invalid.'","'Course settings configuration 
 GET 
 html: get the page 
 json: get the model 
 PUT, POST 
 json: update the Course\'s settings. The payload is a json rep of the 
 metadata dicts.'"
