Function,Generated,Ground Truth
"	protected <T> T lookup(String jndiName, @Nullable Class<T> requiredType) throws NamingException {
		Assert.notNull(jndiName, ""'jndiName' must not be null"");
		String convertedName = convertJndiName(jndiName);
		T jndiObject;
		try {
			jndiObject = getJndiTemplate().lookup(convertedName, requiredType);
		}
		catch (NamingException ex) {
			if (!convertedName.equals(jndiName)) {
				
				if (logger.isDebugEnabled()) {
					logger.debug(""Converted JNDI name ["" + convertedName +
							""] not found - trying original name ["" + jndiName + ""]. "" + ex);
				}
				jndiObject = getJndiTemplate().lookup(jndiName, requiredType);
			}
			else {
				throw ex;
			}
		}
		if (logger.isDebugEnabled()) {
			logger.debug(""Located object with JNDI name ["" + convertedName + ""]"");
		}
		return jndiObject;
	}",	looks up the given JNDI name and returns the corresponding object,perform an actual jndi lookup for the given name via the jndi template
"	public Class<?> getProxyClass(@Nullable ClassLoader classLoader) {
		return createAopProxy().getProxyClass(classLoader);
	}",	returns a proxy class for the current class,determine the proxy class according to the settings in this factory
"	public void setServletContext(ServletContext servletContext) {
		this.servletContext = servletContext;
	}", sets the servlet context for this filter,invoked by spring to inject the servlet context
"	protected void establishSharedConnection() throws JMSException {
		synchronized (this.sharedConnectionMonitor) {
			if (this.sharedConnection == null) {
				this.sharedConnection = createSharedConnection();
				logger.debug(""Established shared JMS Connection"");
			}
		}
	}",	creates a shared connection if necessary,establish a shared connection for this container
"	public int getExpectedSize() {
		return this.expectedSize;
	}",	return the expected size of the collection,return the expected result size
"	public final synchronized void compile() throws InvalidDataAccessApiUsageException {
		if (!isCompiled()) {
			if (getTableName() == null) {
				throw new InvalidDataAccessApiUsageException(""Table name is required"");
			}
			try {
				this.jdbcTemplate.afterPropertiesSet();
			}
			catch (IllegalArgumentException ex) {
				throw new InvalidDataAccessApiUsageException(ex.getMessage());
			}
			compileInternal();
			this.compiled = true;
			if (logger.isDebugEnabled()) {
				logger.debug(""JdbcInsert for table ["" + getTableName() + ""] compiled"");
			}
		}
	}",	compiles the insert statement if necessary,compile this jdbc insert using provided parameters and meta data plus other settings
"	public void setExceptionHandler(AsyncUncaughtExceptionHandler exceptionHandler) {
		this.exceptionHandler = SingletonSupplier.of(exceptionHandler);
	}",	set the exception handler for the task executor,set the async uncaught exception handler to use to handle uncaught exceptions thrown by asynchronous method executions
"	protected void prepareConnection(HttpURLConnection connection, String httpMethod) throws IOException {
		if (this.connectTimeout >= 0) {
			connection.setConnectTimeout(this.connectTimeout);
		}
		if (this.readTimeout >= 0) {
			connection.setReadTimeout(this.readTimeout);
		}

		boolean mayWrite =
				(""POST"".equals(httpMethod) || ""PUT"".equals(httpMethod) ||
						""PATCH"".equals(httpMethod) || ""DELETE"".equals(httpMethod));

		connection.setDoInput(true);
		connection.setInstanceFollowRedirects(""GET"".equals(httpMethod));
		connection.setDoOutput(mayWrite);
		connection.setRequestMethod(httpMethod);
	}",	prepares the given http url connection for a request,template method for preparing the given http urlconnection
"	public void setRedirectStatus(HttpStatusCode status) {
		Assert.notNull(status, ""Property 'redirectStatus' is required"");
		Assert.isTrue(status.is3xxRedirection(), ""Not a redirect status code"");
		this.redirectStatus = status;
	}",	set the redirect status code to use,set the default http status to use for redirects
"	public void setPersistPolicy(@Nullable String persistPolicy) {
		this.persistPolicy = persistPolicy;
	}",	sets the policy that determines whether the entity manager should be flushed when the transaction completes,the persist policy for this metric
"	protected void springTestContextAfterTestClass() throws Exception {
		this.testContextManager.afterTestClass();
	}",	cleans up the test context after all tests in the class have run,delegates to the configured test context manager to call test context manager after test class after test class callbacks
"	public void setVar(String var) {
		this.var = var;
	}",	set the variable name to use for the value of the field,set the variable name to expose the evaluation result under
"private void addConstantIntegerOrFloat(final int index, final int tag, final int value) {
  add(new Entry(index, tag, value, hash(tag, value)));
}", adds a new entry to the table with the given index and tag and value,adds a new constant integer info or constant float info to the constant pool of this symbol table
"	public void setPath(String path) {
		this.path = path;
	}", sets the path of the file to be uploaded,set the path that this tag should apply
"	public void clearAttributes() {
		for (Iterator<Map.Entry<String, Object>> it = this.attributes.entrySet().iterator(); it.hasNext();) {
			Map.Entry<String, Object> entry = it.next();
			String name = entry.getKey();
			Object value = entry.getValue();
			it.remove();
			if (value instanceof HttpSessionBindingListener) {
				((HttpSessionBindingListener) value).valueUnbound(new HttpSessionBindingEvent(this, name, value));
			}
		}
	}",	removes all attributes from this session,clear all of this session s attributes
"	public ConsumesRequestCondition combine(ConsumesRequestCondition other) {
		return (!other.expressions.isEmpty() ? other : this);
	}",	combines the conditions in other onto this object if other is not empty,returns the other instance if it has any expressions returns this instance otherwise
"	public boolean matches(int pathIndex, MatchingContext matchingContext) {
		String segmentData = null;
		
		if (pathIndex < matchingContext.pathLength) {
			Element element = matchingContext.pathElements.get(pathIndex);
			if (!(element instanceof PathContainer.PathSegment)) {
				
				return false;
			}
			segmentData = ((PathContainer.PathSegment)element).valueToMatch();
			pathIndex++;
		}

		if (isNoMorePattern()) {
			if (matchingContext.determineRemainingPath) {
				matchingContext.remainingPathIndex = pathIndex;
				return true;
			}
			else {
				if (pathIndex == matchingContext.pathLength) {
					
					return true;
				}
				else {
					return (matchingContext.isMatchOptionalTrailingSeparator() &&  
							segmentData != null && segmentData.length() > 0 &&  
							(pathIndex + 1) == matchingContext.pathLength &&   
							matchingContext.isSeparator(pathIndex));  
				}
			}
		}
		else {
			
			if (segmentData == null || segmentData.length() == 0) {
				return false;
			}
			return (this.next != null && this.next.matches(pathIndex, matchingContext));
		}
	}",	returns true if the path index matches this pattern,matching on a wildcard path element is quite straight forward
"	public boolean isSessionCompleted() {
		return (this.attributes.get(SESSION_COMPLETED_NAME) != null);
	}",	determines whether the session is completed or not,whether the session completed was already invoked
"	public ResultMatcher isBadRequest() {
		return matcher(HttpStatus.BAD_REQUEST);
	}",	asserts that the result is a bad request,assert the response status code is http status
"	public int getPort() {
		return this.port;
	}",	get the port number of the server socket,return the mail server port
"	protected EntityManagerFactory lookupEntityManagerFactory() {
		WebApplicationContext wac = WebApplicationContextUtils.getRequiredWebApplicationContext(getServletContext());
		String emfBeanName = getEntityManagerFactoryBeanName();
		String puName = getPersistenceUnitName();
		if (StringUtils.hasLength(emfBeanName)) {
			return wac.getBean(emfBeanName, EntityManagerFactory.class);
		}
		else if (!StringUtils.hasLength(puName) && wac.containsBean(DEFAULT_ENTITY_MANAGER_FACTORY_BEAN_NAME)) {
			return wac.getBean(DEFAULT_ENTITY_MANAGER_FACTORY_BEAN_NAME, EntityManagerFactory.class);
		}
		else {
			
			return EntityManagerFactoryUtils.findEntityManagerFactory(wac, puName);
		}
	}",	locates an EntityManagerFactory instance to use for transactional data access,look up the entity manager factory that this filter should use
